216,-1.6596342553970218
217,-1.6647535789838999
218,-1.6270406644029813
219,-1.6129467868430665
220,-1.5728078443346478
221,-1.5284854681996711
222,-1.4793067531702622
223,-1.4801693179646065
224,-1.5030484036368228
225,-1.4633315147456452
226,-1.4439178755130768
227,-1.3560667704804412
228,-1.30119892730184
229,-1.4040133456952226
230,-1.4232221629939774
231,-1.3476050397632373
232,-1.3465596287698505
233,-1.3152077839239245
234,-1.271619696801518
235,-1.2623135447043285
236,-1.3410314108721157
237,-1.2644594389273764
238,-1.2238384556996014
239,-1.1876630250574642
240,-1.23173688038619
241,-1.1675148221876017
242,-1.151993898568529
243,-1.0683304229552357
244,-1.0416586153336054
245,-0.9967433629377835
246,-0.9857720595667204
247,-0.9420455600893807
248,-0.8593754526722136
249,-0.8956871253661739
250,-0.8480670212207334
251,-0.8659848782993557
252,-0.8453980995625201
253,-0.8146118073108561
254,-0.7980679537278964
255,-0.7446038897524943
256,-0.7249858850309955
257,-0.6989788956203218
258,-0.7003586317688314
259,-0.696059809156953
260,-0.595611184057485
261,-0.6072615862692432
262,-0.5757932784640757
263,-0.5315286997168793
264,-0.48597677446506926
265,-0.45931177167774523
266,-0.38510133707849686
267,-0.3900800358582164
268,-0.35162516151189915
269,-0.3131545820164926
270,-0.3178900932609833
271,-0.24275071026942255
272,-0.24722943978158277
273,-0.12662596512889557
274,-0.1923697905921352
275,-0.16018991052821377
276,-0.306688595845186
277,-0.280834366291504
278,-0.1245244842494472
279,-0.13226248295525397
280,-0.11703772818918758
281,-0.11790142548557858
282,-0.08159341543466703
283,-0.05189464365553388
284,-0.08932563515208254
285,-0.04358574552349039
286,-0.08159902421951336
287,-0.014052074897792397
288,0.005403670054224333
289,0.023301479246926323
290,0.031048250562695327
291,0.014753990978770053
292,0.05985923881272895
293,0.028089996510121517
294,2.2110825937886978e-16
